cluster
GCF_000597845.1|WP_000042900.1
GCF_000597845.1|WP_000043335.1
GCF_000597845.1|WP_000045305.1
GCF_000597845.1|WP_000045450.1
GCF_000597845.1|WP_000045744.1
GCF_000597845.1|WP_000046281.1
GCF_000597845.1|WP_000047170.1
GCF_000597845.1|WP_000048252.1
GCF_000597845.1|WP_000048950.1
GCF_000597845.1|WP_000049208.1
GCF_000597845.1|WP_000050139.1
GCF_000597845.1|WP_000050265.1
GCF_000597845.1|WP_000050789.1
GCF_000597845.1|WP_000051560.1
GCF_000597845.1|WP_000051841.1
GCF_000597845.1|WP_000052796.1
GCF_000597845.1|WP_000053099.1
GCF_000597845.1|WP_000055072.1
GCF_000597845.1|WP_000055746.1
GCF_000597845.1|WP_000056003.1
GCF_000597845.1|WP_000056442.1
GCF_000597845.1|WP_000057138.1
GCF_000597845.1|WP_000059111.1
GCF_000597845.1|WP_000059307.1
GCF_000597845.1|WP_000059466.1
GCF_000597845.1|WP_000059908.1
GCF_000597845.1|WP_000060112.1
GCF_000597845.1|WP_000060506.1
GCF_000597845.1|WP_000060978.1
GCF_000597845.1|WP_000062312.1
GCF_000597845.1|WP_000062457.1
GCF_000597845.1|WP_000062611.1
GCF_000597845.1|WP_000062997.1
GCF_000597845.1|WP_000063517.1
GCF_000597845.1|WP_000063978.1
GCF_000597845.1|WP_000064738.1
GCF_000597845.1|WP_000065253.1
GCF_000597845.1|WP_000065430.1
GCF_000597845.1|WP_000067755.1
GCF_000597845.1|WP_000067822.1
GCF_000597845.1|WP_000068079.1
GCF_000597845.1|WP_000068457.1
GCF_000597845.1|WP_000068679.1
GCF_000597845.1|WP_000068701.1
GCF_000597845.1|WP_000068828.1
GCF_000597845.1|WP_000068922.1
GCF_000597845.1|WP_000069375.1
GCF_000597845.1|WP_000070131.1
GCF_000597845.1|WP_000071134.1
GCF_000597845.1|WP_000072067.1
GCF_000597845.1|WP_000073223.1
GCF_000597845.1|WP_000073590.1
GCF_000597845.1|WP_000074172.1
GCF_000597845.1|WP_000074527.1
GCF_000597845.1|WP_000075744.1
GCF_000597845.1|WP_000075876.1
GCF_000597845.1|WP_000076001.1
GCF_000597845.1|WP_000078043.1
GCF_000597845.1|WP_000078754.1
GCF_000597845.1|WP_000080885.1
GCF_000597845.1|WP_000080947.1
GCF_000597845.1|WP_000082127.1
GCF_000597845.1|WP_000082201.1
GCF_000597845.1|WP_000082738.1
GCF_000597845.1|WP_000082846.1
GCF_000597845.1|WP_000083005.1
GCF_000597845.1|WP_000084131.1
GCF_000597845.1|WP_000084387.1
GCF_000597845.1|WP_000084469.1
GCF_000597845.1|WP_000084622.1
GCF_000597845.1|WP_000084639.1
GCF_000597845.1|WP_000084764.1
GCF_000597845.1|WP_000085233.1
GCF_000597845.1|WP_000085982.1
GCF_000597845.1|WP_000086722.1
GCF_000597845.1|WP_000086905.1
GCF_000597845.1|WP_000087214.1
GCF_000597845.1|WP_000088916.1
GCF_000597845.1|WP_000089731.1
GCF_000597845.1|WP_000090097.1
GCF_000597845.1|WP_000090158.1
GCF_000597845.1|WP_000090611.1
GCF_000597845.1|WP_000090775.1
GCF_000597845.1|WP_000091016.1
GCF_000597845.1|WP_000091199.1
GCF_000597845.1|WP_000091291.1
GCF_000597845.1|WP_000091700.1
GCF_000597845.1|WP_000091945.1
GCF_000597845.1|WP_000091955.1
GCF_000597845.1|WP_000092069.1
GCF_000597845.1|WP_000092206.1
GCF_000597845.1|WP_000092696.1
GCF_000597845.1|WP_000093247.1
GCF_000597845.1|WP_000093589.1
GCF_000597845.1|WP_000093812.1
GCF_000597845.1|WP_000094011.1
GCF_000597845.1|WP_000095187.1
GCF_000597845.1|WP_000096011.1
GCF_000597845.1|WP_000096086.1
GCF_000597845.1|WP_000096674.1
GCF_000597845.1|WP_000096692.1
GCF_000597845.1|WP_000097369.1
GCF_000597845.1|WP_000097580.1
GCF_000597845.1|WP_000098438.1
GCF_000597845.1|WP_000098818.1
GCF_000597845.1|WP_000098896.1
GCF_000597845.1|WP_000099289.1
GCF_000597845.1|WP_000099823.1
GCF_000597845.1|WP_000100420.1
GCF_000597845.1|WP_000100800.1
GCF_000597845.1|WP_000101055.1
GCF_000597845.1|WP_000101685.1
GCF_000597845.1|WP_000102278.1
GCF_000597845.1|WP_000102485.1
GCF_000597845.1|WP_000102886.1
GCF_000597845.1|WP_000103754.1
GCF_000597845.1|WP_000104211.1
GCF_000597845.1|WP_000104521.1
GCF_000597845.1|WP_000105566.1
GCF_000597845.1|WP_000105733.1
GCF_000597845.1|WP_000105851.1
GCF_000597845.1|WP_000106627.1
GCF_000597845.1|WP_000108160.1
GCF_000597845.1|WP_000108172.1
GCF_000597845.1|WP_000108626.1
GCF_000597845.1|WP_000109295.1
GCF_000597845.1|WP_000109526.1
GCF_000597845.1|WP_000109943.1
GCF_000597845.1|WP_000110501.1
GCF_000597845.1|WP_000111043.1
GCF_000597845.1|WP_000111269.1
GCF_000597845.1|WP_000114985.1
GCF_000597845.1|WP_000115290.1
GCF_000597845.1|WP_000116090.1
GCF_000597845.1|WP_000116297.1
GCF_000597845.1|WP_000116565.1
GCF_000597845.1|WP_000116695.1
GCF_000597845.1|WP_000117728.1
GCF_000597845.1|WP_000117881.1
GCF_000597845.1|WP_000118404.1
GCF_000597845.1|WP_000118507.1
GCF_000597845.1|WP_000119763.1
GCF_000597845.1|WP_000122013.1
GCF_000597845.1|WP_000122253.1
GCF_000597845.1|WP_000122426.1
GCF_000597845.1|WP_000123197.1
GCF_000597845.1|WP_000124421.1
GCF_000597845.1|WP_000124615.1
GCF_000597845.1|WP_000124700.1
GCF_000597845.1|WP_000124850.1
GCF_000597845.1|WP_000125016.1
GCF_000597845.1|WP_000125832.1
GCF_000597845.1|WP_000126500.1
GCF_000597845.1|WP_000126538.1
GCF_000597845.1|WP_000127356.1
GCF_000597845.1|WP_000128491.1
GCF_000597845.1|WP_000128776.1
GCF_000597845.1|WP_000129558.1
GCF_000597845.1|WP_000130051.1
GCF_000597845.1|WP_000130100.1
GCF_000597845.1|WP_000130217.1
GCF_000597845.1|WP_000130305.1
GCF_000597845.1|WP_000130380.1
GCF_000597845.1|WP_000130621.1
GCF_000597845.1|WP_000131314.1
GCF_000597845.1|WP_000131702.1
GCF_000597845.1|WP_000131782.1
GCF_000597845.1|WP_000132643.1
GCF_000597845.1|WP_000132961.1
GCF_000597845.1|WP_000133044.1
GCF_000597845.1|WP_000133193.1
GCF_000597845.1|WP_000133591.1
GCF_000597845.1|WP_000133631.1
GCF_000597845.1|WP_000134014.1
GCF_000597845.1|WP_000134870.1
GCF_000597845.1|WP_000135040.1
GCF_000597845.1|WP_000135058.1
GCF_000597845.1|WP_000135199.1
GCF_000597845.1|WP_000135224.1
GCF_000597845.1|WP_000135625.1
GCF_000597845.1|WP_000136192.1
GCF_000597845.1|WP_000136788.1
GCF_000597845.1|WP_000137280.1
GCF_000597845.1|WP_000137657.1
GCF_000597845.1|WP_000138052.1
GCF_000597845.1|WP_000138282.1
GCF_000597845.1|WP_000138728.1
GCF_000597845.1|WP_000138905.1
GCF_000597845.1|WP_000139496.1
GCF_000597845.1|WP_000140327.1
GCF_000597845.1|WP_000140508.1
GCF_000597845.1|WP_000144073.1
GCF_000597845.1|WP_000144361.1
GCF_000597845.1|WP_000145975.1
GCF_000597845.1|WP_000146159.1
GCF_000597845.1|WP_000146343.1
GCF_000597845.1|WP_000146992.1
GCF_000597845.1|WP_000147624.1
GCF_000597845.1|WP_000147987.1
GCF_000597845.1|WP_000148063.1
GCF_000597845.1|WP_000148875.1
GCF_000597845.1|WP_000148959.1
GCF_000597845.1|WP_000149639.1
GCF_000597845.1|WP_000150543.1
GCF_000597845.1|WP_000150637.1
GCF_000597845.1|WP_000151734.1
GCF_000597845.1|WP_000152305.1
GCF_000597845.1|WP_000152518.1
GCF_000597845.1|WP_000152933.1
GCF_000597845.1|WP_000153129.1
GCF_000597845.1|WP_000153910.1
GCF_000597845.1|WP_000154044.1
GCF_000597845.1|WP_000154398.1
GCF_000597845.1|WP_000155257.1
GCF_000597845.1|WP_000155657.1
GCF_000597845.1|WP_000156255.1
GCF_000597845.1|WP_000156518.1
GCF_000597845.1|WP_000156701.1
GCF_000597845.1|WP_000156811.1
GCF_000597845.1|WP_000157259.1
GCF_000597845.1|WP_000158056.1
GCF_000597845.1|WP_000158153.1
GCF_000597845.1|WP_000158547.1
GCF_000597845.1|WP_000160808.1
GCF_000597845.1|WP_000162569.1
GCF_000597845.1|WP_000162740.1
GCF_000597845.1|WP_000164439.1
GCF_000597845.1|WP_000165552.1
GCF_000597845.1|WP_000165879.1
GCF_000597845.1|WP_000166270.1
GCF_000597845.1|WP_000168797.1
GCF_000597845.1|WP_000169728.1
GCF_000597845.1|WP_000170346.1
GCF_000597845.1|WP_000172005.1
GCF_000597845.1|WP_000172749.1
GCF_000597845.1|WP_000173291.1
GCF_000597845.1|WP_000175026.1
GCF_000597845.1|WP_000175706.1
GCF_000597845.1|WP_000175943.1
GCF_000597845.1|WP_000176270.1
GCF_000597845.1|WP_000177732.1
GCF_000597845.1|WP_000178044.1
GCF_000597845.1|WP_000178677.1
GCF_000597845.1|WP_000179409.1
GCF_000597845.1|WP_000179819.1
GCF_000597845.1|WP_000180056.1
GCF_000597845.1|WP_000182053.1
GCF_000597845.1|WP_000183349.1
GCF_000597845.1|WP_000183505.1
GCF_000597845.1|WP_000183676.1
GCF_000597845.1|WP_000183907.1
GCF_000597845.1|WP_000185247.1
GCF_000597845.1|WP_000186369.1
GCF_000597845.1|WP_000186450.1
GCF_000597845.1|WP_000186540.1
GCF_000597845.1|WP_000187022.1
GCF_000597845.1|WP_000187442.1
GCF_000597845.1|WP_000187530.1
GCF_000597845.1|WP_000187776.1
GCF_000597845.1|WP_000189019.1
GCF_000597845.1|WP_000189207.1
GCF_000597845.1|WP_000189314.1
GCF_000597845.1|WP_000189743.1
GCF_000597845.1|WP_000190288.1
GCF_000597845.1|WP_000190506.1
GCF_000597845.1|WP_000190516.1
GCF_000597845.1|WP_000190577.1
GCF_000597845.1|WP_000190655.1
GCF_000597845.1|WP_000190854.1
GCF_000597845.1|WP_000191257.1
GCF_000597845.1|WP_000191622.1
GCF_000597845.1|WP_000192245.1
GCF_000597845.1|WP_000192533.1
GCF_000597845.1|WP_000193447.1
GCF_000597845.1|WP_000193844.1
GCF_000597845.1|WP_000195062.1
GCF_000597845.1|WP_000195171.1
GCF_000597845.1|WP_000195296.1
GCF_000597845.1|WP_000196256.1
GCF_000597845.1|WP_000196875.1
GCF_000597845.1|WP_000197340.1
GCF_000597845.1|WP_000197578.1
GCF_000597845.1|WP_000197686.1
GCF_000597845.1|WP_000198773.1
GCF_000597845.1|WP_000200120.1
GCF_000597845.1|WP_000200378.1
GCF_000597845.1|WP_000201819.1
GCF_000597845.1|WP_000202798.1
GCF_000597845.1|WP_000202902.1
GCF_000597845.1|WP_000202990.1
GCF_000597845.1|WP_000203025.1
GCF_000597845.1|WP_000203096.1
GCF_000597845.1|WP_000203905.1
GCF_000597845.1|WP_000204018.1
GCF_000597845.1|WP_000204342.1
GCF_000597845.1|WP_000204658.1
GCF_000597845.1|WP_000206275.1
GCF_000597845.1|WP_000206990.1
GCF_000597845.1|WP_000207680.1
GCF_000597845.1|WP_000208242.1
GCF_000597845.1|WP_000208520.1
GCF_000597845.1|WP_000208757.1
GCF_000597845.1|WP_000209520.1
GCF_000597845.1|WP_000209826.1
GCF_000597845.1|WP_000210739.1
GCF_000597845.1|WP_000210878.1
GCF_000597845.1|WP_000211045.1
GCF_000597845.1|WP_000211172.1
GCF_000597845.1|WP_000211237.1
GCF_000597845.1|WP_000211655.1
GCF_000597845.1|WP_000211907.1
GCF_000597845.1|WP_000211971.1
GCF_000597845.1|WP_000212253.1
GCF_000597845.1|WP_000212426.1
GCF_000597845.1|WP_000212475.1
GCF_000597845.1|WP_000212680.1
GCF_000597845.1|WP_000214176.1
GCF_000597845.1|WP_000214516.1
GCF_000597845.1|WP_000214712.1
GCF_000597845.1|WP_000215137.1
GCF_000597845.1|WP_000215549.1
GCF_000597845.1|WP_000216194.1
GCF_000597845.1|WP_000216791.1
GCF_000597845.1|WP_000217859.1
GCF_000597845.1|WP_000217950.1
GCF_000597845.1|WP_000218362.1
GCF_000597845.1|WP_000219122.1
GCF_000597845.1|WP_000219687.1
GCF_000597845.1|WP_000220128.1
GCF_000597845.1|WP_000220837.1
GCF_000597845.1|WP_000222172.1
GCF_000597845.1|WP_000222495.1
GCF_000597845.1|WP_000224146.1
GCF_000597845.1|WP_000224573.1
GCF_000597845.1|WP_000224879.1
GCF_000597845.1|WP_000224959.1
GCF_000597845.1|WP_000225221.1
GCF_000597845.1|WP_000227927.1
GCF_000597845.1|WP_000227958.1
GCF_000597845.1|WP_000228269.1
GCF_000597845.1|WP_000228555.1
GCF_000597845.1|WP_000228937.1
GCF_000597845.1|WP_000230281.1
GCF_000597845.1|WP_000231927.1
GCF_000597845.1|WP_000233090.1
GCF_000597845.1|WP_000234514.1
GCF_000597845.1|WP_000234823.1
GCF_000597845.1|WP_000235509.1
GCF_000597845.1|WP_000237005.1
GCF_000597845.1|WP_000237947.1
GCF_000597845.1|WP_000239596.1
GCF_000597845.1|WP_000239730.1
GCF_000597845.1|WP_000239928.1
GCF_000597845.1|WP_000241011.1
GCF_000597845.1|WP_000241259.1
GCF_000597845.1|WP_000241660.1
GCF_000597845.1|WP_000242755.1
GCF_000597845.1|WP_000243741.1
GCF_000597845.1|WP_000244193.1
GCF_000597845.1|WP_000244777.1
GCF_000597845.1|WP_000246019.1
GCF_000597845.1|WP_000246138.1
GCF_000597845.1|WP_000246527.1
GCF_000597845.1|WP_000246761.1
GCF_000597845.1|WP_000246815.1
GCF_000597845.1|WP_000246830.1
GCF_000597845.1|WP_000246882.1
GCF_000597845.1|WP_000247878.1
GCF_000597845.1|WP_000248636.1
GCF_000597845.1|WP_000249104.1
GCF_000597845.1|WP_000249410.1
GCF_000597845.1|WP_000250006.1
GCF_000597845.1|WP_000250274.1
GCF_000597845.1|WP_000252397.1
GCF_000597845.1|WP_000252908.1
GCF_000597845.1|WP_000252980.1
GCF_000597845.1|WP_000253975.1
GCF_000597845.1|WP_000254365.1
GCF_000597845.1|WP_000254633.1
GCF_000597845.1|WP_000254708.1
GCF_000597845.1|WP_000254839.1
GCF_000597845.1|WP_000256203.1
GCF_000597845.1|WP_000256450.1
GCF_000597845.1|WP_000257192.1
GCF_000597845.1|WP_000257278.1
GCF_000597845.1|WP_000257293.1
GCF_000597845.1|WP_000257738.1
GCF_000597845.1|WP_000258247.1
GCF_000597845.1|WP_000262113.1
GCF_000597845.1|WP_000263098.1
GCF_000597845.1|WP_000263347.1
GCF_000597845.1|WP_000264777.1
GCF_000597845.1|WP_000267650.1
GCF_000597845.1|WP_000268232.1
GCF_000597845.1|WP_000270282.1
GCF_000597845.1|WP_000270305.1
GCF_000597845.1|WP_000271401.1
GCF_000597845.1|WP_000271962.1
GCF_000597845.1|WP_000272188.1
GCF_000597845.1|WP_000275380.1
GCF_000597845.1|WP_000277917.1
GCF_000597845.1|WP_000281320.1
GCF_000597845.1|WP_000283664.1
GCF_000597845.1|WP_000284027.1
GCF_000597845.1|WP_000284783.1
GCF_000597845.1|WP_000285774.1
GCF_000597845.1|WP_000286500.1
GCF_000597845.1|WP_000288132.1
GCF_000597845.1|WP_000288621.1
GCF_000597845.1|WP_000288710.1
GCF_000597845.1|WP_000289085.1
GCF_000597845.1|WP_000290727.1
GCF_000597845.1|WP_000301050.1
GCF_000597845.1|WP_000301727.1
GCF_000597845.1|WP_000301864.1
GCF_000597845.1|WP_000312488.1
GCF_000597845.1|WP_000331456.1
GCF_000597845.1|WP_000331559.1
GCF_000597845.1|WP_000331707.1
GCF_000597845.1|WP_000332036.1
GCF_000597845.1|WP_000333125.1
GCF_000597845.1|WP_000333176.1
GCF_000597845.1|WP_000333379.1
GCF_000597845.1|WP_000334221.1
GCF_000597845.1|WP_000337665.1
GCF_000597845.1|WP_000339104.1
GCF_000597845.1|WP_000339283.1
GCF_000597845.1|WP_000339804.1
GCF_000597845.1|WP_000340194.1
GCF_000597845.1|WP_000340758.1
GCF_000597845.1|WP_000342431.1
GCF_000597845.1|WP_000342643.1
GCF_000597845.1|WP_000343195.1
GCF_000597845.1|WP_000344800.1
GCF_000597845.1|WP_000345410.1
GCF_000597845.1|WP_000347217.1
GCF_000597845.1|WP_000347717.1
GCF_000597845.1|WP_000349855.1
GCF_000597845.1|WP_000350058.1
GCF_000597845.1|WP_000350095.1
GCF_000597845.1|WP_000350356.1
GCF_000597845.1|WP_000350807.1
GCF_000597845.1|WP_000351315.1
GCF_000597845.1|WP_000351464.1
GCF_000597845.1|WP_000354046.1
GCF_000597845.1|WP_000354622.1
GCF_000597845.1|WP_000357259.1
GCF_000597845.1|WP_000357740.1
GCF_000597845.1|WP_000358960.1
GCF_000597845.1|WP_000360900.1
GCF_000597845.1|WP_000360951.1
GCF_000597845.1|WP_000364335.1
GCF_000597845.1|WP_000365173.1
GCF_000597845.1|WP_000365791.1
GCF_000597845.1|WP_000366129.1
GCF_000597845.1|WP_000366501.1
GCF_000597845.1|WP_000366959.1
GCF_000597845.1|WP_000368046.1
GCF_000597845.1|WP_000368117.1
GCF_000597845.1|WP_000368506.1
GCF_000597845.1|WP_000371928.1
GCF_000597845.1|WP_000372108.1
GCF_000597845.1|WP_000372364.1
GCF_000597845.1|WP_000373044.1
GCF_000597845.1|WP_000373624.1
GCF_000597845.1|WP_000373940.1
GCF_000597845.1|WP_000375136.1
GCF_000597845.1|WP_000377223.1
GCF_000597845.1|WP_000377786.1
GCF_000597845.1|WP_000378250.1
GCF_000597845.1|WP_000378442.1
GCF_000597845.1|WP_000379245.1
GCF_000597845.1|WP_000381173.1
GCF_000597845.1|WP_000381303.1
GCF_000597845.1|WP_000383096.1
GCF_000597845.1|WP_000383237.1
GCF_000597845.1|WP_000383836.1
GCF_000597845.1|WP_000384306.1
GCF_000597845.1|WP_000386551.1
GCF_000597845.1|WP_000386733.1
GCF_000597845.1|WP_000389030.1
GCF_000597845.1|WP_000389260.1
GCF_000597845.1|WP_000389818.1
GCF_000597845.1|WP_000393511.1
GCF_000597845.1|WP_000394125.1
GCF_000597845.1|WP_000397144.1
GCF_000597845.1|WP_000398619.1
GCF_000597845.1|WP_000399404.1
GCF_000597845.1|WP_000402207.1
GCF_000597845.1|WP_000405647.1
GCF_000597845.1|WP_000405996.1
GCF_000597845.1|WP_000406102.1
GCF_000597845.1|WP_000409205.1
GCF_000597845.1|WP_000409456.1
GCF_000597845.1|WP_000409911.1
GCF_000597845.1|WP_000410201.1
GCF_000597845.1|WP_000412379.1
GCF_000597845.1|WP_000412428.1
GCF_000597845.1|WP_000413677.1
GCF_000597845.1|WP_000414437.1
GCF_000597845.1|WP_000414564.1
GCF_000597845.1|WP_000416407.1
GCF_000597845.1|WP_000417058.1
GCF_000597845.1|WP_000421305.1
GCF_000597845.1|WP_000421763.1
GCF_000597845.1|WP_000423257.1
GCF_000597845.1|WP_000423742.1
GCF_000597845.1|WP_000424181.1
GCF_000597845.1|WP_000424395.1
GCF_000597845.1|WP_000424924.1
GCF_000597845.1|WP_000426124.1
GCF_000597845.1|WP_000426292.1
GCF_000597845.1|WP_000426426.1
GCF_000597845.1|WP_000428805.1
GCF_000597845.1|WP_000429386.1
GCF_000597845.1|WP_000429656.1
GCF_000597845.1|WP_000431370.1
GCF_000597845.1|WP_000432970.1
GCF_000597845.1|WP_000433476.1
GCF_000597845.1|WP_000434026.1
GCF_000597845.1|WP_000436922.1
GCF_000597845.1|WP_000437375.1
GCF_000597845.1|WP_000437935.1
GCF_000597845.1|WP_000438245.1
GCF_000597845.1|WP_000438591.1
GCF_000597845.1|WP_000438953.1
GCF_000597845.1|WP_000439331.1
GCF_000597845.1|WP_000439850.1
GCF_000597845.1|WP_000440906.1
GCF_000597845.1|WP_000443067.1
GCF_000597845.1|WP_000443530.1
GCF_000597845.1|WP_000443665.1
GCF_000597845.1|WP_000444348.1
GCF_000597845.1|WP_000444488.1
GCF_000597845.1|WP_000444561.1
GCF_000597845.1|WP_000444747.1
GCF_000597845.1|WP_000445231.1
GCF_000597845.1|WP_000445413.1
GCF_000597845.1|WP_000445533.1
GCF_000597845.1|WP_000445658.1
GCF_000597845.1|WP_000447361.1
GCF_000597845.1|WP_000447529.1
GCF_000597845.1|WP_000448381.1
GCF_000597845.1|WP_000449030.1
GCF_000597845.1|WP_000449965.1
GCF_000597845.1|WP_000450409.1
GCF_000597845.1|WP_000450594.1
GCF_000597845.1|WP_000455227.1
GCF_000597845.1|WP_000455798.1
GCF_000597845.1|WP_000456454.1
GCF_000597845.1|WP_000456723.1
GCF_000597845.1|WP_000457207.1
GCF_000597845.1|WP_000457334.1
GCF_000597845.1|WP_000458809.1
GCF_000597845.1|WP_000459182.1
GCF_000597845.1|WP_000460035.1
GCF_000597845.1|WP_000460360.1
GCF_000597845.1|WP_000460514.1
GCF_000597845.1|WP_000460670.1
GCF_000597845.1|WP_000462776.1
GCF_000597845.1|WP_000462905.1
GCF_000597845.1|WP_000467098.1
GCF_000597845.1|WP_000467180.1
GCF_000597845.1|WP_000467687.1
GCF_000597845.1|WP_000468186.1
GCF_000597845.1|WP_000468833.1
GCF_000597845.1|WP_000469031.1
GCF_000597845.1|WP_000469702.1
GCF_000597845.1|WP_000471866.1
GCF_000597845.1|WP_000476014.1
GCF_000597845.1|WP_000476093.1
GCF_000597845.1|WP_000476487.1
GCF_000597845.1|WP_000477009.1
GCF_000597845.1|WP_000477811.1
GCF_000597845.1|WP_000478619.1
GCF_000597845.1|WP_000478706.1
GCF_000597845.1|WP_000481505.1
GCF_000597845.1|WP_000483860.1
GCF_000597845.1|WP_000484048.1
GCF_000597845.1|WP_000484985.1
GCF_000597845.1|WP_000487600.1
GCF_000597845.1|WP_000487654.1
GCF_000597845.1|WP_000489667.1
GCF_000597845.1|WP_000490275.1
GCF_000597845.1|WP_000490426.1
GCF_000597845.1|WP_000492656.1
GCF_000597845.1|WP_000492914.1
GCF_000597845.1|WP_000493352.1
GCF_000597845.1|WP_000493556.1
GCF_000597845.1|WP_000493947.1
GCF_000597845.1|WP_000494183.1
GCF_000597845.1|WP_000494244.1
GCF_000597845.1|WP_000494484.1
GCF_000597845.1|WP_000495771.1
GCF_000597845.1|WP_000497137.1
GCF_000597845.1|WP_000497334.1
GCF_000597845.1|WP_000497723.1
GCF_000597845.1|WP_000498253.1
GCF_000597845.1|WP_000499788.1
GCF_000597845.1|WP_000501604.1
GCF_000597845.1|WP_000502395.1
GCF_000597845.1|WP_000503931.1
GCF_000597845.1|WP_000505866.1
GCF_000597845.1|WP_000506490.1
GCF_000597845.1|WP_000508177.1
GCF_000597845.1|WP_000510962.1
GCF_000597845.1|WP_000511025.1
GCF_000597845.1|WP_000511955.1
GCF_000597845.1|WP_000512372.1
GCF_000597845.1|WP_000513761.1
GCF_000597845.1|WP_000517100.1
GCF_000597845.1|WP_000517476.1
GCF_000597845.1|WP_000520781.1
GCF_000597845.1|WP_000520804.1
GCF_000597845.1|WP_000522208.1
GCF_000597845.1|WP_000522247.1
GCF_000597845.1|WP_000522424.1
GCF_000597845.1|WP_000523616.1
GCF_000597845.1|WP_000523879.1
GCF_000597845.1|WP_000524097.1
GCF_000597845.1|WP_000524868.1
GCF_000597845.1|WP_000525365.1
GCF_000597845.1|WP_000527844.1
GCF_000597845.1|WP_000527955.1
GCF_000597845.1|WP_000528342.1
GCF_000597845.1|WP_000528376.1
GCF_000597845.1|WP_000528530.1
GCF_000597845.1|WP_000529576.1
GCF_000597845.1|WP_000529945.1
GCF_000597845.1|WP_000531205.1
GCF_000597845.1|WP_000533522.1
GCF_000597845.1|WP_000534307.1
GCF_000597845.1|WP_000537403.1
GCF_000597845.1|WP_000538176.1
GCF_000597845.1|WP_000542790.1
GCF_000597845.1|WP_000543394.1
GCF_000597845.1|WP_000543535.1
GCF_000597845.1|WP_000544359.1
GCF_000597845.1|WP_000547760.1
GCF_000597845.1|WP_000548294.1
GCF_000597845.1|WP_000548347.1
GCF_000597845.1|WP_000548675.1
GCF_000597845.1|WP_000550675.1
GCF_000597845.1|WP_000553451.1
GCF_000597845.1|WP_000553555.1
GCF_000597845.1|WP_000555849.1
GCF_000597845.1|WP_000556295.1
GCF_000597845.1|WP_000557378.1
GCF_000597845.1|WP_000558209.1
GCF_000597845.1|WP_000558527.1
GCF_000597845.1|WP_000559280.1
GCF_000597845.1|WP_000559764.1
GCF_000597845.1|WP_000559900.1
GCF_000597845.1|WP_000560597.1
GCF_000597845.1|WP_000560983.1
GCF_000597845.1|WP_000563058.1
GCF_000597845.1|WP_000564489.1
